ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,In stock?,Stock,Backorders allowed?,Sold individually?,Regular price,Categories,Images
1374,variation,WS03-M-Blue,Iris Workout Top-M-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-blue_main.jpg
1375,variation,WS03-M-Green,Iris Workout Top-M-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-green_main.jpg
1376,variation,WS03-M-Red,Iris Workout Top-M-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_back.jpg"
1371,variation,WS03-S-Blue,Iris Workout Top-S-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-blue_main.jpg
1372,variation,WS03-S-Green,Iris Workout Top-S-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-green_main.jpg
1373,variation,WS03-S-Red,Iris Workout Top-S-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_back.jpg"
1380,variation,WS03-XL-Blue,Iris Workout Top-XL-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-blue_main.jpg
1381,variation,WS03-XL-Green,Iris Workout Top-XL-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-green_main.jpg
1382,variation,WS03-XL-Red,Iris Workout Top-XL-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_back.jpg"
1368,variation,WS03-XS-Blue,Iris Workout Top-XS-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-blue_main.jpg
1369,variation,WS03-XS-Green,Iris Workout Top-XS-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws03-green_main.jpg
1370,variation,WS03-XS-Red,Iris Workout Top-XS-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws03-red_back.jpg"
1399,variable,WS04,Layla Tee,1,0,visible,1,0,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws04-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws04-green_back.jpg"
1393,variation,WS04-L-Blue,Layla Tee-L-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-blue_main.jpg
1394,variation,WS04-L-Green,Layla Tee-L-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws04-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws04-green_back.jpg"
1395,variation,WS04-L-Red,Layla Tee-L-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-red_main.jpg
1390,variation,WS04-M-Blue,Layla Tee-M-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-blue_main.jpg
1391,variation,WS04-M-Green,Layla Tee-M-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws04-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws04-green_back.jpg"
1392,variation,WS04-M-Red,Layla Tee-M-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-red_main.jpg
1387,variation,WS04-S-Blue,Layla Tee-S-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-blue_main.jpg
1388,variation,WS04-S-Green,Layla Tee-S-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws04-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws04-green_back.jpg"
1389,variation,WS04-S-Red,Layla Tee-S-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-red_main.jpg
1396,variation,WS04-XL-Blue,Layla Tee-XL-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-blue_main.jpg
1397,variation,WS04-XL-Green,Layla Tee-XL-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws04-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws04-green_back.jpg"
1398,variation,WS04-XL-Red,Layla Tee-XL-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-red_main.jpg
1384,variation,WS04-XS-Blue,Layla Tee-XS-Blue,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-blue_main.jpg
1385,variation,WS04-XS-Green,Layla Tee-XS-Green,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws04-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws04-green_back.jpg"
1386,variation,WS04-XS-Red,Layla Tee-XS-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws04-red_main.jpg
1543,variable,WS05,Desiree Fitness Tee,1,0,visible,1,0,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws05-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_back.jpg"
1537,variation,WS05-L-Black,Desiree Fitness Tee-L-Black,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws05-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_back.jpg"
1538,variation,WS05-L-Orange,Desiree Fitness Tee-L-Orange,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-orange_main.jpg
1539,variation,WS05-L-Yellow,Desiree Fitness Tee-L-Yellow,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-yellow_main.jpg
1534,variation,WS05-M-Black,Desiree Fitness Tee-M-Black,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws05-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_back.jpg"
1535,variation,WS05-M-Orange,Desiree Fitness Tee-M-Orange,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-orange_main.jpg
1536,variation,WS05-M-Yellow,Desiree Fitness Tee-M-Yellow,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-yellow_main.jpg
1531,variation,WS05-S-Black,Desiree Fitness Tee-S-Black,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws05-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_back.jpg"
1532,variation,WS05-S-Orange,Desiree Fitness Tee-S-Orange,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-orange_main.jpg
1533,variation,WS05-S-Yellow,Desiree Fitness Tee-S-Yellow,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-yellow_main.jpg
1540,variation,WS05-XL-Black,Desiree Fitness Tee-XL-Black,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws05-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_back.jpg"
1541,variation,WS05-XL-Orange,Desiree Fitness Tee-XL-Orange,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-orange_main.jpg
1542,variation,WS05-XL-Yellow,Desiree Fitness Tee-XL-Yellow,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-yellow_main.jpg
1528,variation,WS05-XS-Black,Desiree Fitness Tee-XS-Black,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws05-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws05-black_back.jpg"
1529,variation,WS05-XS-Orange,Desiree Fitness Tee-XS-Orange,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-orange_main.jpg
1530,variation,WS05-XS-Yellow,Desiree Fitness Tee-XS-Yellow,1,0,visible,1,100,0,0,24,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws05-yellow_main.jpg
1415,variable,WS06,Elisa EverCool&trade; Tee,1,0,visible,1,0,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_back.jpg"
1409,variation,WS06-L-Gray,Elisa EverCool&trade; Tee-L-Gray,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-gray_main.jpg
1410,variation,WS06-L-Purple,Elisa EverCool&trade; Tee-L-Purple,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_back.jpg"
1411,variation,WS06-L-Red,Elisa EverCool&trade; Tee-L-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-red_main.jpg
1406,variation,WS06-M-Gray,Elisa EverCool&trade; Tee-M-Gray,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-gray_main.jpg
1407,variation,WS06-M-Purple,Elisa EverCool&trade; Tee-M-Purple,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_back.jpg"
1408,variation,WS06-M-Red,Elisa EverCool&trade; Tee-M-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-red_main.jpg
1403,variation,WS06-S-Gray,Elisa EverCool&trade; Tee-S-Gray,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-gray_main.jpg
1404,variation,WS06-S-Purple,Elisa EverCool&trade; Tee-S-Purple,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_back.jpg"
1405,variation,WS06-S-Red,Elisa EverCool&trade; Tee-S-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-red_main.jpg
1412,variation,WS06-XL-Gray,Elisa EverCool&trade; Tee-XL-Gray,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-gray_main.jpg
1413,variation,WS06-XL-Purple,Elisa EverCool&trade; Tee-XL-Purple,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_back.jpg"
1414,variation,WS06-XL-Red,Elisa EverCool&trade; Tee-XL-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-red_main.jpg
1400,variation,WS06-XS-Gray,Elisa EverCool&trade; Tee-XS-Gray,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-gray_main.jpg
1401,variation,WS06-XS-Purple,Elisa EverCool&trade; Tee-XS-Purple,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws06-purple_back.jpg"
1402,variation,WS06-XS-Red,Elisa EverCool&trade; Tee-XS-Red,1,0,visible,1,100,0,0,29,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws06-red_main.jpg
1431,variable,WS07,Juliana Short-Sleeve Tee,1,0,visible,1,0,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg"
1425,variation,WS07-L-Black,Juliana Short-Sleeve Tee-L-Black,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg"
1426,variation,WS07-L-White,Juliana Short-Sleeve Tee-L-White,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-white_main.jpg
1427,variation,WS07-L-Yellow,Juliana Short-Sleeve Tee-L-Yellow,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg
1422,variation,WS07-M-Black,Juliana Short-Sleeve Tee-M-Black,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg"
1423,variation,WS07-M-White,Juliana Short-Sleeve Tee-M-White,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-white_main.jpg
1424,variation,WS07-M-Yellow,Juliana Short-Sleeve Tee-M-Yellow,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg
1419,variation,WS07-S-Black,Juliana Short-Sleeve Tee-S-Black,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg"
1420,variation,WS07-S-White,Juliana Short-Sleeve Tee-S-White,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-white_main.jpg
1421,variation,WS07-S-Yellow,Juliana Short-Sleeve Tee-S-Yellow,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg
1428,variation,WS07-XL-Black,Juliana Short-Sleeve Tee-XL-Black,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg"
1429,variation,WS07-XL-White,Juliana Short-Sleeve Tee-XL-White,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-white_main.jpg
1430,variation,WS07-XL-Yellow,Juliana Short-Sleeve Tee-XL-Yellow,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg
1416,variation,WS07-XS-Black,Juliana Short-Sleeve Tee-XS-Black,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg"
1417,variation,WS07-XS-White,Juliana Short-Sleeve Tee-XS-White,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-white_main.jpg
1418,variation,WS07-XS-Yellow,Juliana Short-Sleeve Tee-XS-Yellow,1,0,visible,1,100,0,0,42,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg
1447,variable,WS08,Minerva LumaTech&trade; V-Tee,1,0,visible,1,0,0,0,32,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg"
1441,variation,WS08-L-Black,Minerva LumaTech&trade; V-Tee-L-Black,1,0,visible,1,100,0,0,32,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-black_main.jpg
1442,variation,WS08-L-Blue,Minerva LumaTech&trade; V-Tee-L-Blue,1,0,visible,1,100,0,0,32,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg"
1443,variation,WS08-L-Red,Minerva LumaTech&trade; V-Tee-L-Red,1,0,visible,1,100,0,0,32,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-red_main.jpg
1438,variation,WS08-M-Black,Minerva LumaTech&trade; V-Tee-M-Black,1,0,visible,1,100,0,0,32,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-black_main.jpg
1439,variation,WS08-M-Blue,Minerva LumaTech&trade; V-Tee-M-Blue,1,0,visible,1,100,0,0,32,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg"
